holder,dataset_id,METRICA,PRINCIPIO,punteggio,PROVINCIA,CATEGORIA
Comune di Bitonto,5ccd9221-bb48-47f7-b7b5-d30bde89a2dc,G_R,R,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,F1,F,0.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,F2,F,48.58284950256348
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,F3,F,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,F4,F,0.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,G_F,F,78.67645
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,A1,A,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,A1_1,A,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,A1_2,A,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,A2,A,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,G_A,A,100.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,I1,I,93.75
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,I2,I,33.33331603088379
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,I3,I,30.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,G_I,I,50.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,R1_1,R,25.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,R1_2,R,0.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,R1_3,R,0.0
Comune di Bitonto,6430123d-6a0f-4003-b3b9-996883651cca,G_R,R,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,F1,F,0.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,F2,F,48.58284950256348
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,F3,F,100.0
Comune di Bitonto,65cda494-3543-469a-ae59-0a8b23b5ab70,F4,F,0.0
